Reaction ID	Reaction: Links to Reaxys	Data Count	Number of Reaction Details	Reaction Rank	Record Type	Reactant	Product	Bin	Reaction	
48412613	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412613&database=RX&origin=ReaxysOutput&ln=	(1322 of 2869)	1	67	full reaction; has preparation	C18H19ClN4O; 2-amino-5-trifluoromethylpyridine	C24H23F3N6O	282411	COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CCNC2)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C3=CC(NC4=NC=C(C=C4)C(F)(F)F)=NC=C3N=C2C2CCNC2)C=C1	
48412614	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412614&database=RX&origin=ReaxysOutput&ln=	(1323 of 2869)	1	67	full reaction; has preparation	C19H21ClN4O; 2-amino-5-trifluoromethylpyridine	C25H25F3N6O	282411	COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CCCN2C)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C(=NC3=CN=C(NC4=NC=C(C=C4)C(F)(F)F)C=C23)C2CCCN2C)C=C1	
48412615	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412615&database=RX&origin=ReaxysOutput&ln=	(1324 of 2869)	1	67	full reaction; has preparation	C15H14ClN3O; 2-amino-5-trifluoromethylpyridine	1-(4-methoxybenzyl)-2-methyl-N-(5-(trifluoromethyl)pyridin-2-yl)-1H-imidazo[4,5-c]pyridin-6-amine	282411	COC1=CC=C(CN2C(C)=NC3=CN=C(Cl)C=C23)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C(C)=NC3=CN=C(NC4=CC=C(C=N4)C(F)(F)F)C=C23)C=C1	
48412616	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412616&database=RX&origin=ReaxysOutput&ln=	(1325 of 2869)	1	67	full reaction; has preparation	C18H18ClN3O; 2-amino-5-trifluoromethylpyridine	C24H22F3N5O	282411	COC1=CC=C(CN2C(CC3CC3)=NC3=CN=C(Cl)C=C23)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C(CC3CC3)=NC3=CN=C(NC4=NC=C(C=C4)C(F)(F)F)C=C23)C=C1	
48412617	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412617&database=RX&origin=ReaxysOutput&ln=	(1326 of 2869)	1	67	full reaction; has preparation	C18H18ClN3O; 2-amino-5-trifluoromethylpyridine	C24H22F3N5O	282411	COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CCC2)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C(=NC3=CN=C(NC4=NC=C(C=C4)C(F)(F)F)C=C23)C2CCC2)C=C1	
48412618	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412618&database=RX&origin=ReaxysOutput&ln=	(1327 of 2869)	1	67	full reaction; has preparation	C20H22ClN3O; 2-amino-5-trifluoromethylpyridine	C26H26F3N5O	282411	COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CCCCC2)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C(=NC3=CN=C(NC4=NC=C(C=C4)C(F)(F)F)C=C23)C2CCCCC2)C=C1	
48412619	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412619&database=RX&origin=ReaxysOutput&ln=	(1328 of 2869)	1	67	full reaction; has preparation	C21H24ClN3O; 2-amino-5-trifluoromethylpyridine	C27H28F3N5O	282411	COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CCCCCC2)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C(=NC3=CN=C(NC4=NC=C(C=C4)C(F)(F)F)C=C23)C2CCCCCC2)C=C1	
48412620	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412620&database=RX&origin=ReaxysOutput&ln=	(1329 of 2869)	1	67	full reaction; has preparation	C18H16ClF2N3O; 2-amino-5-trifluoromethylpyridine	C24H20F5N5O	282411	COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CC(F)(F)C2)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C(=NC3=CN=C(NC4=NC=C(C=C4)C(F)(F)F)C=C23)C2CC(F)(F)C2)C=C1	
48412621	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412621&database=RX&origin=ReaxysOutput&ln=	(1330 of 2869)	1	67	full reaction; has preparation	C21H21ClF3N3O; 2-amino-5-trifluoromethylpyridine	C27H25F6N5O	282411	COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CCC(CC2)C(F)(F)F)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C(=NC3=CN=C(NC4=NC=C(C=C4)C(F)(F)F)C=C23)C2CCC(CC2)C(F)(F)F)C=C1	
48412622	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412622&database=RX&origin=ReaxysOutput&ln=	(1331 of 2869)	1	67	full reaction; has preparation	C20H20ClN3O2; 2-amino-5-trifluoromethylpyridine	C26H24F3N5O2	282411	COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CCC(=O)CC2)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C3=CC(NC4=NC=C(C=C4)C(F)(F)F)=NC=C3N=C2C2CCC(=O)CC2)C=C1	
48412623	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412623&database=RX&origin=ReaxysOutput&ln=	(1332 of 2869)	1	67	full reaction; has preparation	C20H22ClN3O2; 2-amino-5-trifluoromethylpyridine	C26H26F3N5O2	282411	COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CCC(O)CC2)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C3=CC(NC4=NC=C(C=C4)C(F)(F)F)=NC=C3N=C2C2CCC(O)CC2)C=C1	
48412624	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412624&database=RX&origin=ReaxysOutput&ln=	(1333 of 2869)	1	67	full reaction; has preparation	C19H21ClN4O2; 2-amino-5-trifluoromethylpyridine	C25H25F3N6O2	282411	COC1=CC=C(CN2C(CN3CCOCC3)=NC3=CN=C(Cl)C=C23)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C(CN3CCOCC3)=NC3=CN=C(NC4=NC=C(C=C4)C(F)(F)F)C=C23)C=C1	
48412625	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412625&database=RX&origin=ReaxysOutput&ln=	(1334 of 2869)	1	67	full reaction; has preparation	C20H14ClF3N4O; 2-amino-5-trifluoromethylpyridine	C26H18F6N6O	282411	COC1=CC=C(CN2C3=CC(Cl)=NC=C3N=C2C2=CN=CC(=C2)C(F)(F)F)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C3=CC(NC4=NC=C(C=C4)C(F)(F)F)=NC=C3N=C2C2=CN=CC(=C2)C(F)(F)F)C=C1	
48412626	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412626&database=RX&origin=ReaxysOutput&ln=	(1335 of 2869)	1	67	full reaction; has preparation	C19H13ClF3N5O; 2-amino-5-trifluoromethylpyridine	C25H17F6N7O	282411	COC1=CC=C(CN2C3=CC(Cl)=NC=C3N=C2C2=CN=C(N=C2)C(F)(F)F)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C3=CC(NC4=NC=C(C=C4)C(F)(F)F)=NC=C3N=C2C2=CN=C(N=C2)C(F)(F)F)C=C1	
48412627	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412627&database=RX&origin=ReaxysOutput&ln=	(1336 of 2869)	1	67	full reaction; has preparation	C20H16ClN5O2; 2-amino-5-trifluoromethylpyridine	C26H20F3N7O2	282411	COC1=CC=C(CN2C3=CC(Cl)=NC=C3N=C2C2=CN=C(C=C2)C(N)=O)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C3=CC(NC4=NC=C(C=C4)C(F)(F)F)=NC=C3N=C2C2=CN=C(C=C2)C(N)=O)C=C1	
48412628	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412628&database=RX&origin=ReaxysOutput&ln=	(1337 of 2869)	1	67	full reaction; has preparation	C21H17ClN4O2; 2-amino-5-trifluoromethylpyridine	C27H21F3N6O2	282411	COC1=CC=C(CN2C3=CC(Cl)=NC=C3N=C2C2=CC=C(C=C2)C(N)=O)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C3=CC(NC4=NC=C(C=C4)C(F)(F)F)=NC=C3N=C2C2=CC=C(C=C2)C(N)=O)C=C1	
48412629	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412629&database=RX&origin=ReaxysOutput&ln=	(1338 of 2869)	1	67	full reaction; has preparation	C18H17ClN4O2; 2-amino-5-trifluoromethylpyridine	C24H21F3N6O2	282411	COC1=CC=C(CN2C3=CC(Cl)=NC=C3N=C2C2(CC2)C(N)=O)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1=CC=C(CN2C3=CC(NC4=NC=C(C=C4)C(F)(F)F)=NC=C3N=C2C2(CC2)C(N)=O)C=C1	
48412630	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412630&database=RX&origin=ReaxysOutput&ln=	(1339 of 2869)	1	67	full reaction; has preparation	C21H24ClN3O2; 2-amino-5-trifluoromethylpyridine	C27H28F3N5O2	282411	COC1CCC(CC1)C1=NC2=CN=C(Cl)C=C2N1CC1=CC=C(OC)C=C1.NC1=NC=C(C=C1)C(F)(F)F>>COC1CCC(CC1)C1=NC2=CN=C(NC3=NC=C(C=C3)C(F)(F)F)C=C2N1CC1=CC=C(OC)C=C1	
48412631	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412631&database=RX&origin=ReaxysOutput&ln=	(1340 of 2869)	1	67	full reaction; has preparation	C21H15ClN4O; 2-amino-5-fluoropyridine	C26H19FN6O	282411	COC1=CC=C(CN2C3=CC(Cl)=NC=C3N=C2C2=CC(=CC=C2)C#N)C=C1.NC1=CC=C(F)C=N1>>COC1=CC=C(CN2C3=CC(NC4=NC=C(F)C=C4)=NC=C3N=C2C2=CC(=CC=C2)C#N)C=C1	
48412632	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412632&database=RX&origin=ReaxysOutput&ln=	(1341 of 2869)	1	67	full reaction; has preparation	C14H12ClN3O; 2-amino-5-fluoropyridine	N-(5-fluoropyridin-2-yl)-1-(4-methoxybenzyl)-1H-imidazo[4,5-c]pyridin-6-amine	282411	COC1=CC=C(CN2C=NC3=CN=C(Cl)C=C23)C=C1.NC1=CC=C(F)C=N1>>COC1=CC=C(CN2C=NC3=CN=C(NC4=CC=C(F)C=N4)C=C23)C=C1	
48412633	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412633&database=RX&origin=ReaxysOutput&ln=	(1342 of 2869)	1	67	full reaction; has preparation	C20H14ClF3N4O; 2-amino-5-fluoropyridine	C25H18F4N6O	282411	COC1=CC=C(CN2C3=CC(Cl)=NC=C3N=C2C2=CN=CC(=C2)C(F)(F)F)C=C1.NC1=CC=C(F)C=N1>>COC1=CC=C(CN2C3=CC(NC4=NC=C(F)C=C4)=NC=C3N=C2C2=CN=CC(=C2)C(F)(F)F)C=C1	
48412634	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412634&database=RX&origin=ReaxysOutput&ln=	(1343 of 2869)	1	67	full reaction; has preparation	C19H13ClF3N5O; 2-amino-5-fluoropyridine	C24H17F4N7O	282411	COC1=CC=C(CN2C3=CC(Cl)=NC=C3N=C2C2=CN=C(N=C2)C(F)(F)F)C=C1.NC1=CC=C(F)C=N1>>COC1=CC=C(CN2C3=CC(NC4=NC=C(F)C=C4)=NC=C3N=C2C2=CN=C(N=C2)C(F)(F)F)C=C1	
48412635	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48412635&database=RX&origin=ReaxysOutput&ln=	(1344 of 2869)	1	67	full reaction; has preparation	C15H14ClN3O2; 2-amino-5-fluoropyridine	C20H18FN5O2	282411	COC1=CC=C(CN2C(CO)=NC3=CN=C(Cl)C=C23)C=C1.NC1=CC=C(F)C=N1>>COC1=CC=C(CN2C(CO)=NC3=CN=C(NC4=NC=C(F)C=C4)C=C23)C=C1	
48644501	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48644501&database=RX&origin=ReaxysOutput&ln=	(1345 of 2869)	1	67	full reaction; has preparation	5-bromo-1-methyl-1H-indazole; 1-[(4-methoxyphenyl)methyl]-1H-pyrazolo[4,3-b]pyridin-3-amine	N-(1-methyl-1H-indazol-5-yl)-1H-pyrazolo[4,3-b]pyridin-3-amine	105732	CN1N=CC2=CC(Br)=CC=C12.COC1=CC=C(CN2N=C(N)C3=NC=CC=C23)C=C1>>CN1N=CC2=CC(NC3=NNC4=CC=CN=C34)=CC=C12	
48644502	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48644502&database=RX&origin=ReaxysOutput&ln=	(1346 of 2869)	1	67	full reaction; has preparation	6-bromo-1-methyl-1H-indazole; 1-[(4-methoxyphenyl)methyl]-1H-pyrazolo[4,3-b]pyridin-3-amine	C14H12N6	105732	CN1N=CC2=C1C=C(Br)C=C2.COC1=CC=C(CN2N=C(N)C3=NC=CC=C23)C=C1>>CN1N=CC2=CC=C(NC3=NNC4=C3N=CC=C4)C=C12	
48644503	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48644503&database=RX&origin=ReaxysOutput&ln=	(1347 of 2869)	1	67	full reaction; has preparation	1-[(4-methoxyphenyl)methyl]-1H-pyrazolo[4,3-b]pyridin-3-amine; 6-bromo-1-methyl-1H-benzo[d]imidazole	C14H12N6	105732	COC1=CC=C(CN2N=C(N)C3=NC=CC=C23)C=C1.CN1C=NC2=CC=C(Br)C=C12>>CN1C=NC2=CC=C(NC3=NNC4=C3N=CC=C4)C=C12	
48644504	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48644504&database=RX&origin=ReaxysOutput&ln=	(1348 of 2869)	1	67	full reaction; has preparation	5-bromo-1-methyl-H-indole; 1-[(4-methoxyphenyl)methyl]-1H-pyrazolo[4,3-b]pyridin-3-amine	C15H13N5	105732	CN1C=CC2=CC(Br)=CC=C12.COC1=CC=C(CN2N=C(N)C3=NC=CC=C23)C=C1>>CN1C=CC2=CC(NC3=NNC4=C3N=CC=C4)=CC=C12	
48644505	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48644505&database=RX&origin=ReaxysOutput&ln=	(1349 of 2869)	1	67	full reaction; has preparation	6-bromo-1-methyl-1H-benzo[d][1,2,3]triazole; 1-(4-methoxybenzyl)-1H-pyrazolo[4,3-b]pyridin-3-amine	C13H11N7	105732	CN1N=NC2=C1C=C(Br)C=C2.COC1=CC=C(CN2N=C(N)C3=NC=CC=C23)C=C1>>CN1N=NC2=CC=C(NC3=NNC4=C3N=CC=C4)C=C12	
48684435	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48684435&database=RX&origin=ReaxysOutput&ln=	(1350 of 2869)	1	67	full reaction; has preparation	4,6-dichloro-1-((2-(trimethylsilyl)ethoxy)methyl)-1H-pyrrolo[2,3-b]pyridine; N-(3-chlorophenyl)-4-methyl-3-aminobenzamide	3-((6-chloro-1-((2-(trimethylsilyl)ethoxy)methyl)-1H-pyrrolo[2,3-b]pyridin-4-yl)amino)-N-(3-chlorophenyl)-4-methylbenzamide	285425	C[Si](C)(C)CCOCN1C=CC2=C(Cl)C=C(Cl)N=C12.CC1=C(N)C=C(C=C1)C(=O)NC1=CC(Cl)=CC=C1>>CC1=CC=C(C=C1NC1=C2C=CN(COCC[Si](C)(C)C)C2=NC(Cl)=C1)C(=O)NC1=CC=CC(Cl)=C1	
48684509	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48684509&database=RX&origin=ReaxysOutput&ln=	(1351 of 2869)	1	67	full reaction; has preparation	4,6-dichloro-1-((2-(trimethylsilyl)ethoxy)methyl)-1H-pyrrolo[2,3-b]pyridine; N-(3-aminophenyl)-3-(trifluoromethyl)benzamide	N-(3-((6-chloro-1-((2-(trimethylsilyl)ethoxy)methyl)-1H-pyrrolo[2,3-b]pyridin-4-yl)amino)phenyl)-3-(trifluoromethyl)benzamide	285425	C[Si](C)(C)CCOCN1C=CC2=C(Cl)C=C(Cl)N=C12.NC1=CC(NC(=O)C2=CC=CC(=C2)C(F)(F)F)=CC=C1>>C[Si](C)(C)CCOCN1C=CC2=C(NC3=CC(NC(=O)C4=CC=CC(=C4)C(F)(F)F)=CC=C3)C=C(Cl)N=C12	
48684511	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48684511&database=RX&origin=ReaxysOutput&ln=	(1352 of 2869)	1	67	full reaction; has preparation	4,6-dichloro-1-((2-(trimethylsilyl)ethoxy)methyl)-1H-pyrrolo[2,3-b]pyridine; 3-amino-N-(3-(trifluoromethyl)phenyl)benzamide	3-((6-chloro-1-((2-(trimethylsilyl)ethoxy)methyl)-1H-pyrrolo[2,3-b]pyridin-4-yl)amino)-N-(3-(trifluoromethyl)phenyl)benzamide	285425	C[Si](C)(C)CCOCN1C=CC2=C(Cl)C=C(Cl)N=C12.NC1=CC(=CC=C1)C(=O)NC1=CC=CC(=C1)C(F)(F)F>>C[Si](C)(C)CCOCN1C=CC2=C(NC3=CC(=CC=C3)C(=O)NC3=CC=CC(=C3)C(F)(F)F)C=C(Cl)N=C12	
48684512	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48684512&database=RX&origin=ReaxysOutput&ln=	(1353 of 2869)	1	67	full reaction; has preparation	4,6-dichloro-1-((2-(trimethylsilyl)ethoxy)methyl)-1H-pyrrolo[2,3-b]pyridine; 3-amino-N-(3,5-bis(trifluoromethyl)phenyl)-4-methylbenzamide	N-(3,5-bis(trifluoromethyl)phenyl)-3-((6-chloro-1-((2-(trimethylsilyl)ethoxy)methyl)-1H-pyrrolo[2,3-b]pyridin-4-yl)amino)-4-methylbenzamide	285425	C[Si](C)(C)CCOCN1C=CC2=C(Cl)C=C(Cl)N=C12.CC1=CC=C(C=C1N)C(=O)NC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F>>CC1=CC=C(C=C1NC1=C2C=CN(COCC[Si](C)(C)C)C2=NC(Cl)=C1)C(=O)NC1=CC(=CC(=C1)C(F)(F)F)C(F)(F)F	
48684525	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48684525&database=RX&origin=ReaxysOutput&ln=	(1354 of 2869)	1	67	full reaction; has preparation	3-amino-4-methyl-N-(3-(trifluoromethyl)phenyl)benzamide; 4,6-dichloro-1-methyl-1H-pyrrolo[2,3-b]pyridine	3-((6-chloro-1-methyl-1H-pyrrolo[2,3-b]pyridin-4-yl)amino)-4-methyl-N-(3-(trifluoromethyl)phenyl)benzamide	285425	CC1=C(N)C=C(C=C1)C(=O)NC1=CC=CC(=C1)C(F)(F)F.CN1C=CC2=C(Cl)C=C(Cl)N=C12>>CN1C=CC2=C(NC3=CC(=CC=C3C)C(=O)NC3=CC=CC(=C3)C(F)(F)F)C=C(Cl)N=C12	
48803640	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48803640&database=RX&origin=ReaxysOutput&ln=	(1355 of 2869)	1	67	full reaction; has preparation	2-Chloro-3-nitropyridine; ethyl-6-amino-nicotinate	C13H12N4O4	282409	ClC1=C(C=CC=N1)N(=O)=O.CCOC(=O)C1=CC=C(N)N=C1>>CCOC(=O)C1=CC=C(NC2=NC=CC=C2N(=O)=O)N=C1	
48803845	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48803845&database=RX&origin=ReaxysOutput&ln=	(1356 of 2869)	1	67	full reaction; has preparation	2-Chloro-3-nitropyridine; ethyl 3-amino-pyridine-6-carboxylate	ethyl 5-((3-nitropyridin-2-yl)amino)picolinate	282417	ClC1=C(C=CC=N1)N(=O)=O.CCOC(=O)C1=NC=C(N)C=C1>>CCOC(=O)C1=CC=C(NC2=C(C=CC=N2)N(=O)=O)C=N1	
48803864	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48803864&database=RX&origin=ReaxysOutput&ln=	(1357 of 2869)	1	67	full reaction; has preparation	p-aminoethylbenzoate; 2-chloro-6-methyl-3-nitropyridine	C15H15N3O4	282388	CCOC(=O)C1=CC=C(N)C=C1.CC1=CC=C(C(Cl)=N1)N(=O)=O>>CCOC(=O)C1=CC=C(NC2=NC(C)=CC=C2N(=O)=O)C=C1	
48803865	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D48803865&database=RX&origin=ReaxysOutput&ln=	(1358 of 2869)	1	67	full reaction; has preparation	2-chloro-5-methyl-3-nitro-pyridine; p-aminoethylbenzoate	ethyl 4-((5-methyl-3-nitropyridin-2-yl)amino)benzoate	282388	CC1=CN=C(Cl)C(=C1)N(=O)=O.CCOC(=O)C1=CC=C(N)C=C1>>CCOC(=O)C1=CC=C(NC2=C(C=C(C)C=N2)N(=O)=O)C=C1	
49052942	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D49052942&database=RX&origin=ReaxysOutput&ln=	(1359 of 2869)	1	67	full reaction; has preparation	4-Amino-1-methylpiperidine; 7-(3-(5-azaspiro[2.4]heptan-5-yl)propoxy)-4-chloro-2-(5-ethylfuran-2-yl)-6-methoxyquinoline	7-[3-(5-azaspiro[2.4]heptan-5-yl)propoxy]-2-(5-ethyl-2-furyl)-6-methoxy-N-(1-methyl-4-piperidyl)quinolin-4-amine	279394	CN1CCC(N)CC1.CCC1=CC=C(O1)C1=NC2=CC(OCCCN3CCC4(CC4)C3)=C(OC)C=C2C(Cl)=C1>>CCC1=CC=C(O1)C1=NC2=CC(OCCCN3CCC4(CC4)C3)=C(OC)C=C2C(NC2CCN(C)CC2)=C1	
49101177	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D49101177&database=RX&origin=ReaxysOutput&ln=	(1360 of 2869)	1	67	full reaction; has preparation	2-chloro-5-methyl-4-(pyridin-2-yl)pyrimidine; 4-amino-N-(2-methyl-5-(morpholin-4-ylmethyl)phenyl)benzamide	4-((5-methyl-4-(pyridin-2-yl)pyrimidin-2-yl)amino)-N-(2-methyl-5-(morpholinomethyl)phenyl)benzamide	279274	CC1=C(N=C(Cl)N=C1)C1=NC=CC=C1.CC1=C(NC(=O)C2=CC=C(N)C=C2)C=C(CN2CCOCC2)C=C1>>CC1=CC=C(CN2CCOCC2)C=C1NC(=O)C1=CC=C(NC2=NC=C(C)C(=N2)C2=NC=CC=C2)C=C1	
49388948	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D49388948&database=RX&origin=ReaxysOutput&ln=	(1361 of 2869)	1	67	full reaction; has preparation	pyridin-3-ylamine; 8-(benzyloxy)-1-chloroisoquinoline	8-(benzyloxy)-N-(pyridin-3-yl)isoquinolin-1-amine	279278	NC1=CC=CN=C1.ClC1=NC=CC2=C1C(OCC1=CC=CC=C1)=CC=C2>>C(OC1=CC=CC2=C1C(NC1=CN=CC=C1)=NC=C2)C1=CC=CC=C1	
49401687	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D49401687&database=RX&origin=ReaxysOutput&ln=	(1362 of 2869)	1	67	full reaction; has preparation	ethyl 6-bromobenzo[d]isothiazole-3-carboxylate; 1-(4-methoxybenzyl)-1H-pyrazolo[3,4-b]pyrazine-3-amine	C23H20N6O3S	278769	CCOC(=O)C1=NSC2=CC(Br)=CC=C12.COC1=CC=C(CN2N=C(N)C3=NC=CN=C23)C=C1>>CCOC(=O)C1=NSC2=CC(NC3=NN(CC4=CC=C(OC)C=C4)C4=NC=CN=C34)=CC=C12	
49789906	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D49789906&database=RX&origin=ReaxysOutput&ln=	(1363 of 2869)	1	67	full reaction; has preparation	C18H16ClF2N3O; C13H20N4	C31H35F2N7O	282411	COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CC(F)(F)C2)C=C1.NC1=CC=C(C=N1)N1CCN(CC2CC2)CC1>>COC1=CC=C(CN2C(=NC3=C2C=C(NC2=CC=C(C=N2)N2CCN(CC4CC4)CC2)N=C3)C2CC(F)(F)C2)C=C1	
49789916	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D49789916&database=RX&origin=ReaxysOutput&ln=	(1364 of 2869)	1	67	full reaction; has preparation	C13H22N4; 6-chloro-2-cyclopropyl-1-(4-methoxybenzyl)-1H-imidazo[4,5-c]pyridine	C30H37N7O	282411	CC(C)(C)N1CCN(CC1)C1=CC=C(N)N=C1.COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CC2)C=C1>>COC1=CC=C(CN2C(=NC3=C2C=C(NC2=CC=C(C=N2)N2CCN(CC2)C(C)(C)C)N=C3)C2CC2)C=C1	
49789918	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D49789918&database=RX&origin=ReaxysOutput&ln=	(1365 of 2869)	1	67	full reaction; has preparation	methyl 2-aminoisonicotinate; 6-chloro-2-cyclopropyl-1-(4-methoxybenzyl)-1H-imidazo[4,5-c]pyridine	C24H23N5O3	282411	COC(=O)C1=CC(N)=NC=C1.COC1=CC=C(CN2C(=NC3=CN=C(Cl)C=C23)C2CC2)C=C1>>COC(=O)C1=CC=NC(NC2=CC3=C(C=N2)N=C(C2CC2)N3CC2=CC=C(OC)C=C2)=C1	
49789930	https://www.reaxys.com/reaxys/secured/hopinto.do?context=R&query=RX.ID%3D49789930&database=RX&origin=ReaxysOutput&ln=	(1366 of 2869)	1	67	full reaction; has preparation	tert-butyl 4-(6-aminopyridin-3-yl)piperazine-1-carboxylate; 6-chloro-2-(4-fluoro-3-(trifluoromethyl)phenyl)-1-(4-methoxybenzyl)-1H-imidazo[4,5-c]pyridine	C35H35F4N7O3	282411	CC(C)(C)OC(=O)N1CCN(CC1)C1=CN=C(N)C=C1.COC1=CC=C(CN2C3=CC(Cl)=NC=C3N=C2C2=CC(=C(F)C=C2)C(F)(F)F)C=C1>>COC1=CC=C(CN2C3=C(C=NC(NC4=CC=C(C=N4)N4CCN(CC4)C(=O)OC(C)(C)C)=C3)N=C2C2=CC(=C(F)C=C2)C(F)(F)F)C=C1	
